zipcode,price
75018.0,$60.00
75018.0,$55.00
75017,$60.00
75116.0,$90.00
75005,$109.00
75019,$40.00
75011.0,$45.00
75004.0,$75.00
75011,$41.00
75014,$40.00
75015,$105.00
75015,$60.00
75018.0,$75.00
75013,$86.00
75015.0,$60.00
75004.0,$115.00
75002.0,$79.00
75005,$80.00
75018.0,$70.00
75018,$45.00
75015,$120.00
75013.0,$45.00
75008,$90.00
75002,$60.00
75002.0,$185.00
75006.0,$255.00
75001,$260.00
75020.0,$80.00
75011,$44.00
75012.0,$72.00
75020.0,$48.00
75007.0,$200.00
75007,$335.00
75010.0,$59.00
75013.0,$40.00
75009,$190.00
75008.0,$350.00
75011.0,$50.00
75011.0,$115.00
75005,$70.00
,$37.00
75013.0,$40.00
75015.0,$75.00
75004.0,$150.00
75010,$95.00
75018,$90.00
75009.0,$170.00
75020.0,$30.00
75003.0,$145.00
75011,$45.00
75015,$150.00
75019.0,$50.00
75012,$130.00
75007.0,$65.00
75011.0,$35.00
75020,$45.00
75020.0,$79.00
75009,$105.00
75019,$55.00
75018,$50.00
75020.0,$85.00
75012,$60.00
92300,$89.00
75015.0,$65.00
75012.0,$110.00
75009,$106.00
75011.0,$73.00
75012.0,$140.00
75019,$80.00
75017.0,$59.00
75011,$58.00
75018,$85.00
75018.0,$78.00
75116,$63.00
75009,$38.00
75020.0,$60.00
75008,$150.00
75010,$50.00
75017.0,$119.00
75013,$33.00
75010.0,$75.00
75017.0,$50.00
75020,$38.00
75016.0,$200.00
75116,$55.00
75011.0,$140.00
75014.0,$98.00
75018,$70.00
75020.0,$58.00
75019.0,$69.00
75011,$290.00
75015,$249.00
,$67.00
75019,$44.00
75011,$174.00
75007,$150.00
75018.0,$105.00
75012,$30.00
75018.0,$45.00
75016,$33.00
-- default zip code --,$656.00
75018,$100.00
75013.0,$35.00
75006,$125.00
75011,$130.00
75012.0,$45.00
75016.0,$69.00
75018.0,$79.00
75010.0,$99.00
75015,$230.00
75116.0,$60.00
75116.0,$900.00
75013.0,$39.00
75018,$60.00
75015,$80.00
75016.0,$550.00
75017,$39.00
75010,$165.00
75003,$150.00
75009.0,$60.00
75014,$32.00
75002.0,$105.00
75016,$75.00
75007.0,$75.00
75006,$50.00
75010.0,$50.00
75015.0,$49.00
75016,$120.00
75116,$160.00
75009.0,$110.00
75013.0,$55.00
75018,$160.00
75004.0,$79.00
75018.0,$58.00
75001.0,$149.00
75018.0,$60.00
75008.0,$900.00
75018.0,$35.00
75008.0,$98.00
75010.0,$75.00
75011,$120.00
75010.0,$32.00
75010.0,$90.00
75010.0,$64.00
75017,$70.00
75011.0,$85.00
75005.0,$160.00
75018,$145.00
75015,$50.00
75013,$45.00
75002.0,$86.00
75017.0,$69.00
75018.0,$100.00
75017.0,$115.00
75116.0,$179.00
75015.0,$119.00
75018.0,$250.00
75018.0,$70.00
75012.0,$55.00
75020.0,$30.00
75003,$45.00
75005,$190.00
75011.0,$60.00
75011,$60.00
75008,$170.00
75005,$50.00
,$89.00
75010,$70.00
75015.0,$92.00
75006,$100.00
75003.0,$55.00
75014.0,$60.00
75004,$266.00
75014.0,$94.00
75011,$65.00
75015,$85.00
75015.0,$70.00
75018,$60.00
75004,$165.00
75002,$49.00
75017,$55.00
75016.0,$300.00
75002,$100.00
75013.0,$30.00
75007,$72.00
75011,$120.00
75017.0,$89.00
75007.0,$500.00
75011.0,$70.00
75015,$60.00
75017,$150.00
75020.0,$47.00
75008.0,$350.00
75004.0,$145.00
75001,$500.00
75005,$99.00
75009,$99.00
75015.0,$69.00
75010.0,$53.00
75011,$55.00
75116.0,$139.00
75012.0,$70.00
,$40.00
75011,$60.00
75006,$70.00
75018.0,$60.00
75017,$130.00
75010.0,$85.00
75010,$100.00
75116.0,$110.00
75008,$130.00
75001.0,$88.00
75011.0,$45.00
,$58.00
75001.0,$180.00
75010,$45.00
75003.0,$115.00
75010.0,$59.00
75018.0,$50.00
75010.0,$95.00
75018,$62.00
75006,$73.00
75020.0,$90.00
,$45.00
75004,$137.00
75019.0,$30.00
75004,$60.00
75009,$45.00
75018,$27.00
75014,$45.00
75019.0,$35.00
75019,$40.00
75005.0,$60.00
75010.0,$100.00
75010,$200.00
75019,$45.00
75011.0,$70.00
75009.0,$90.00
75020,$50.00
75011.0,$100.00
75015.0,$70.00
75017,$55.00
75017.0,$68.00
75010,$60.00
75002.0,$220.00
75016.0,$47.00
75019.0,$115.00
75014,$75.00
75005.0,$80.00
75004,$199.00
75010.0,$26.00
75013.0,$51.00
75007,$349.00
75011.0,$46.00
75015,$45.00
75008.0,$96.00
75009,$77.00
75018.0,$70.00
75006,$70.00
75009.0,$60.00
75011,$27.00
75017.0,$63.00
75006.0,$200.00
-- default zip code --,$485.00
75011,$52.00
75014.0,$173.00
75019.0,$33.00
75016,$200.00
75020.0,$65.00
75013,$54.00
75018.0,$45.00
75014,$150.00
75010,$120.00
75005,$186.00
75019.0,$120.00
75009,$79.00
75004.0,$150.00
75116.0,$210.00
75018,$150.00
75008.0,$150.00
75005.0,$79.00
75010.0,$50.00
75017.0,$24.00
75011,$70.00
75010.0,$60.00
75001,$139.00
75016.0,$140.00
75012,$125.00
75015.0,$95.00
75006.0,$200.00
75017.0,$44.00
75011,$42.00
75007.0,$450.00
75002,$50.00
75009.0,$46.00
75016.0,$100.00
75116,$230.00
75020.0,$65.00
75020,$100.00
75001.0,$120.00
75017.0,$140.00
75015.0,$80.00
75018.0,$100.00
75018,$80.00
75008,$300.00
75019.0,$47.00
75020,$40.00
75018,$80.00
75006,$160.00
75009.0,$150.00
75003.0,$54.00
75014.0,$94.00
75017.0,$31.00
75017.0,$52.00
75016,$110.00
75018,$30.00
75016.0,$75.00
75003.0,$77.00
75011.0,$67.00
75005.0,$89.00
95170,$14.00
75018.0,$45.00
75008,$92.00
75018,$50.00
75011,$150.00
75002.0,$131.00
75017,$71.00
75116,$40.00
75018.0,$89.00
75004,$79.00
75016,$60.00
75003.0,$150.00
75016,$99.00
75003.0,$900.00
75009.0,$145.00
75002,$90.00
75003.0,$70.00
75010.0,$130.00
75018.0,$200.00
75018.0,$150.00
75005.0,$80.00
75012.0,$45.00
75009,$130.00
75010,$120.00
75020.0,$50.00
75018.0,$175.00
75002,$60.00
75004.0,$100.00
75011,$70.00
75018.0,$75.00
75020.0,$69.00
75009,$200.00
75017.0,$199.00
75016.0,$130.00
75020.0,$100.00
75003,$109.00
75018,$110.00
75002,$100.00
75003,$35.00
75006.0,$250.00
75010,$70.00
75015,$45.00
75001.0,$145.00
75020.0,$28.00
,$311.00
75006,$200.00
